case_id,record_id,record_type,record_subtype,display_label,source_system_id,source_dataset,source_record_key,occurred_at,valid_from,valid_to,status,summary,attributes_json,provenance_ref,content_role,source_payload_hash,snapshot_version
PHANTOM_VET,A-INSURER-1000,ACCOUNT,CLAIMS_CLEARING,••••1000,AUTHORING,authoring/phantom_accounts.csv,A-INSURER-1000,,,,OPEN,••••1000,"{""account_id"":""A-INSURER-1000"",""account_number_synthetic"":""FAKE-A-INSURER-1000"",""account_type"":""CLAIMS_CLEARING"",""content_role"":""BACKGROUND"",""holder_id"":""O-INSURER"",""holder_type"":""ORGANIZATION"",""masked_account"":""••••1000"",""opening_balance"":""12000000.00"",""status"":""OPEN""}",authoring/phantom_accounts.csv#A-INSURER-1000,BACKGROUND,002fb1808f741db542298fd54babea6a76abff62d53f389104fdeab3f8a5491d,2026.07.18.1
PHANTOM_VET,A-PHANTOM-6622,ACCOUNT,CLINIC_RECEIVING,••••6622,AUTHORING,authoring/phantom_accounts.csv,A-PHANTOM-6622,,,,OPEN,••••6622,"{""account_id"":""A-PHANTOM-6622"",""account_number_synthetic"":""FAKE-A-PHANTOM-6622"",""account_type"":""CLINIC_RECEIVING"",""content_role"":""CORE_EVIDENCE"",""holder_id"":""O-PHANTOM"",""holder_type"":""ORGANIZATION"",""masked_account"":""••••6622"",""opening_balance"":""150000.00"",""status"":""OPEN""}",authoring/phantom_accounts.csv#A-PHANTOM-6622,CORE_EVIDENCE,6a952ac9a9f62a19a537146a63424c9d003c2dcdd0a9e554375e4a457b8a8620,2026.07.18.1
PHANTOM_VET,A-MOBILE-6623,ACCOUNT,MOBILE_CLINIC,••••6623,AUTHORING,authoring/phantom_accounts.csv,A-MOBILE-6623,,,,OPEN,••••6623,"{""account_id"":""A-MOBILE-6623"",""account_number_synthetic"":""FAKE-A-MOBILE-6623"",""account_type"":""MOBILE_CLINIC"",""content_role"":""CORE_EVIDENCE"",""holder_id"":""O-MOBILE"",""holder_type"":""ORGANIZATION"",""masked_account"":""••••6623"",""opening_balance"":""600000.00"",""status"":""OPEN""}",authoring/phantom_accounts.csv#A-MOBILE-6623,CORE_EVIDENCE,ec7c7dfc926e096f7f58c0911a7f26eebb2df4a7eb97e53a46583a27cc4dcf06,2026.07.18.1
PHANTOM_VET,A-NIGHTLAB-7755,ACCOUNT,SHELL_LAB,••••7755,AUTHORING,authoring/phantom_accounts.csv,A-NIGHTLAB-7755,,,,OPEN,••••7755,"{""account_id"":""A-NIGHTLAB-7755"",""account_number_synthetic"":""FAKE-A-NIGHTLAB-7755"",""account_type"":""SHELL_LAB"",""content_role"":""CORE_EVIDENCE"",""holder_id"":""O-NIGHTLAB"",""holder_type"":""ORGANIZATION"",""masked_account"":""••••7755"",""opening_balance"":""30000.00"",""status"":""OPEN""}",authoring/phantom_accounts.csv#A-NIGHTLAB-7755,CORE_EVIDENCE,964831af321bff9d3f742685f5cb29450d6e4b61d4768755c756ce8be1be2577,2026.07.18.1
PHANTOM_VET,A-BLUEPHARM-8841,ACCOUNT,SHELL_PHARMACY,••••8841,AUTHORING,authoring/phantom_accounts.csv,A-BLUEPHARM-8841,,,,OPEN,••••8841,"{""account_id"":""A-BLUEPHARM-8841"",""account_number_synthetic"":""FAKE-A-BLUEPHARM-8841"",""account_type"":""SHELL_PHARMACY"",""content_role"":""CORE_EVIDENCE"",""holder_id"":""O-BLUEPHARM"",""holder_type"":""ORGANIZATION"",""masked_account"":""••••8841"",""opening_balance"":""25000.00"",""status"":""OPEN""}",authoring/phantom_accounts.csv#A-BLUEPHARM-8841,CORE_EVIDENCE,4bba5f90093ac2edf5a76b7ec9b5b45dcaf355beebc43a87768b24c32a39f43f,2026.07.18.1
PHANTOM_VET,A-ROWAN-9920,ACCOUNT,PERSONAL,••••9920,AUTHORING,authoring/phantom_accounts.csv,A-ROWAN-9920,,,,OPEN,••••9920,"{""account_id"":""A-ROWAN-9920"",""account_number_synthetic"":""FAKE-A-ROWAN-9920"",""account_type"":""PERSONAL"",""content_role"":""CORE_EVIDENCE"",""holder_id"":""P-ROWAN"",""holder_type"":""PERSON"",""masked_account"":""••••9920"",""opening_balance"":""45000.00"",""status"":""OPEN""}",authoring/phantom_accounts.csv#A-ROWAN-9920,CORE_EVIDENCE,7794e156d0e13cd813a3534dabdaa69062a95255d9d2d7a53c2df25bdfa1ec14,2026.07.18.1
PHANTOM_VET,A-MIRA-4433,ACCOUNT,PERSONAL,••••4433,AUTHORING,authoring/phantom_accounts.csv,A-MIRA-4433,,,,OPEN,••••4433,"{""account_id"":""A-MIRA-4433"",""account_number_synthetic"":""FAKE-A-MIRA-4433"",""account_type"":""PERSONAL"",""content_role"":""CORE_EVIDENCE"",""holder_id"":""P-MIRA"",""holder_type"":""PERSON"",""masked_account"":""••••4433"",""opening_balance"":""28000.00"",""status"":""OPEN""}",authoring/phantom_accounts.csv#A-MIRA-4433,CORE_EVIDENCE,e128c3c84ae8f04dbc5baeb16d9998c650b1aec102ffcba71c4b8990e2357677,2026.07.18.1
PHANTOM_VET,A-DEXTER-5514,ACCOUNT,PERSONAL,••••5514,AUTHORING,authoring/phantom_accounts.csv,A-DEXTER-5514,,,,OPEN,••••5514,"{""account_id"":""A-DEXTER-5514"",""account_number_synthetic"":""FAKE-A-DEXTER-5514"",""account_type"":""PERSONAL"",""content_role"":""CORE_EVIDENCE"",""holder_id"":""P-DEXTER"",""holder_type"":""PERSON"",""masked_account"":""••••5514"",""opening_balance"":""32000.00"",""status"":""OPEN""}",authoring/phantom_accounts.csv#A-DEXTER-5514,CORE_EVIDENCE,acf022ee80c5ee0e09d764de46223ea9d4bdab4a389310fd85adbb4b9106720b,2026.07.18.1
PHANTOM_VET,A-LANTERN-3001,ACCOUNT,LEGITIMATE_CLINIC,••••3001,AUTHORING,authoring/phantom_accounts.csv,A-LANTERN-3001,,,,OPEN,••••3001,"{""account_id"":""A-LANTERN-3001"",""account_number_synthetic"":""FAKE-A-LANTERN-3001"",""account_type"":""LEGITIMATE_CLINIC"",""content_role"":""EXCULPATORY_EVIDENCE"",""holder_id"":""O-LANTERN-VET"",""holder_type"":""ORGANIZATION"",""masked_account"":""••••3001"",""opening_balance"":""140000.00"",""status"":""OPEN""}",authoring/phantom_accounts.csv#A-LANTERN-3001,EXCULPATORY_EVIDENCE,1c9a135ebc863111618961310609507ff819aa82d37c8eec5d10625f4961ada6,2026.07.18.1
PHANTOM_VET,A-LEGITLAB-3002,ACCOUNT,LEGITIMATE_LAB,••••3002,AUTHORING,authoring/phantom_accounts.csv,A-LEGITLAB-3002,,,,OPEN,••••3002,"{""account_id"":""A-LEGITLAB-3002"",""account_number_synthetic"":""FAKE-A-LEGITLAB-3002"",""account_type"":""LEGITIMATE_LAB"",""content_role"":""EXCULPATORY_EVIDENCE"",""holder_id"":""O-LEGITLAB"",""holder_type"":""ORGANIZATION"",""masked_account"":""••••3002"",""opening_balance"":""110000.00"",""status"":""OPEN""}",authoring/phantom_accounts.csv#A-LEGITLAB-3002,EXCULPATORY_EVIDENCE,ebb0542bda42ae15053ed65018599a9c26a989833a10426b56a5ecd6975891b4,2026.07.18.1
