case_id,profile_code,candidate_id,left_record_id,right_record_id,entity_type,confidence_band,estimated_score,agreement_fields_json,disagreement_fields_json,missing_fields_json,generation_mode,framework_semantics,actual_engine_run,provenance_note,snapshot_version
BISCUIT_RELIEF,PUPPY,Z-001,PR-ARLO-01,PR-ARLO-02,PERSON,HIGH,,"[""normalized_name"",""email_or_phone""]","[""source_format""]",[],CURATED_APPROXIMATION,ZINGG_ENTITY_RESOLUTION,false,Likely same person across compatible source systems.,2026.07.19.3
BISCUIT_RELIEF,PUPPY,Z-002,PR-ARLO-01,PR-ARLO-03,PERSON,HIGH,,"[""normalized_name"",""email_or_phone""]","[""source_format""]",[],CURATED_APPROXIMATION,ZINGG_ENTITY_RESOLUTION,false,Likely same person across compatible source systems.,2026.07.19.3
BISCUIT_RELIEF,PUPPY,Z-003,PR-ARLO-01,PR-ARLO-04,PERSON,HIGH,,"[""normalized_name"",""email_or_phone""]","[""source_format""]",[],CURATED_APPROXIMATION,ZINGG_ENTITY_RESOLUTION,false,Likely same person across compatible source systems.,2026.07.19.3
BISCUIT_RELIEF,PUPPY,Z-004,PR-ARLO-02,PR-ARLO-03,PERSON,HIGH,,"[""normalized_name"",""email_or_phone""]","[""source_format""]",[],CURATED_APPROXIMATION,ZINGG_ENTITY_RESOLUTION,false,Likely same person across compatible source systems.,2026.07.19.3
BISCUIT_RELIEF,PUPPY,Z-005,PR-ARLO-02,PR-ARLO-04,PERSON,HIGH,,"[""normalized_name"",""email_or_phone""]","[""source_format""]",[],CURATED_APPROXIMATION,ZINGG_ENTITY_RESOLUTION,false,Likely same person across compatible source systems.,2026.07.19.3
BISCUIT_RELIEF,PUPPY,Z-006,PR-ARLO-03,PR-ARLO-04,PERSON,HIGH,,"[""normalized_name"",""email_or_phone""]","[""source_format""]",[],CURATED_APPROXIMATION,ZINGG_ENTITY_RESOLUTION,false,Likely same person across compatible source systems.,2026.07.19.3
BISCUIT_RELIEF,PUPPY,Z-007,PR-MINA-01,PR-MINA-02,PERSON,HIGH,,"[""normalized_name"",""email_or_phone""]","[""source_format""]",[],CURATED_APPROXIMATION,ZINGG_ENTITY_RESOLUTION,false,Likely same person across compatible source systems.,2026.07.19.3
BISCUIT_RELIEF,PUPPY,Z-008,PR-MINA-01,PR-MINA-03,PERSON,HIGH,,"[""normalized_name"",""email_or_phone""]","[""source_format""]",[],CURATED_APPROXIMATION,ZINGG_ENTITY_RESOLUTION,false,Likely same person across compatible source systems.,2026.07.19.3
BISCUIT_RELIEF,PUPPY,Z-009,PR-MINA-02,PR-MINA-03,PERSON,HIGH,,"[""normalized_name"",""email_or_phone""]","[""source_format""]",[],CURATED_APPROXIMATION,ZINGG_ENTITY_RESOLUTION,false,Likely same person across compatible source systems.,2026.07.19.3
BISCUIT_RELIEF,PUPPY,Z-010,PR-FELIX-01,PR-FELIX-02,PERSON,HIGH,,"[""normalized_name"",""email_or_phone""]","[""source_format""]",[],CURATED_APPROXIMATION,ZINGG_ENTITY_RESOLUTION,false,Likely same person across compatible source systems.,2026.07.19.3
BISCUIT_RELIEF,PUPPY,Z-011,PR-FELIX-01,PR-FELIX-03,PERSON,HIGH,,"[""normalized_name"",""email_or_phone""]","[""source_format""]",[],CURATED_APPROXIMATION,ZINGG_ENTITY_RESOLUTION,false,Likely same person across compatible source systems.,2026.07.19.3
BISCUIT_RELIEF,PUPPY,Z-012,PR-FELIX-02,PR-FELIX-03,PERSON,HIGH,,"[""normalized_name"",""email_or_phone""]","[""source_format""]",[],CURATED_APPROXIMATION,ZINGG_ENTITY_RESOLUTION,false,Likely same person across compatible source systems.,2026.07.19.3
BISCUIT_RELIEF,PUPPY,Z-013,PR-VIOLET-01,PR-VIOLET-02,PERSON,MEDIUM_HIGH,,"[""normalized_name"",""email_or_phone""]","[""source_format""]",[],CURATED_APPROXIMATION,ZINGG_ENTITY_RESOLUTION,false,Likely same person across compatible source systems.,2026.07.19.3
BISCUIT_RELIEF,PUPPY,Z-014,PR-VIOLET-01,PR-VIOLET-03,PERSON,MEDIUM_HIGH,,"[""normalized_name"",""email_or_phone""]","[""source_format""]",[],CURATED_APPROXIMATION,ZINGG_ENTITY_RESOLUTION,false,Likely same person across compatible source systems.,2026.07.19.3
BISCUIT_RELIEF,PUPPY,Z-015,PR-VIOLET-02,PR-VIOLET-03,PERSON,MEDIUM_HIGH,,"[""normalized_name"",""email_or_phone""]","[""source_format""]",[],CURATED_APPROXIMATION,ZINGG_ENTITY_RESOLUTION,false,Likely same person across compatible source systems.,2026.07.19.3
BISCUIT_RELIEF,PUPPY,Z-016,PR-HOPE-01,PR-HOPE-02,PERSON,MEDIUM_HIGH,,"[""normalized_name"",""email_or_phone""]","[""source_format""]",[],CURATED_APPROXIMATION,ZINGG_ENTITY_RESOLUTION,false,Likely same person across compatible source systems.,2026.07.19.3
BISCUIT_RELIEF,PUPPY,Z-017,PR-HOPE-01,PR-HOPE-03,PERSON,MEDIUM_HIGH,,"[""normalized_name"",""email_or_phone""]","[""source_format""]",[],CURATED_APPROXIMATION,ZINGG_ENTITY_RESOLUTION,false,Likely same person across compatible source systems.,2026.07.19.3
BISCUIT_RELIEF,PUPPY,Z-018,PR-HOPE-02,PR-HOPE-03,PERSON,MEDIUM_HIGH,,"[""normalized_name"",""email_or_phone""]","[""source_format""]",[],CURATED_APPROXIMATION,ZINGG_ENTITY_RESOLUTION,false,Likely same person across compatible source systems.,2026.07.19.3
BISCUIT_RELIEF,PUPPY,Z-019,PR-BENNY-01,PR-BENNY-02,PERSON,HIGH,,"[""normalized_name"",""email_or_phone""]","[""source_format""]",[],CURATED_APPROXIMATION,ZINGG_ENTITY_RESOLUTION,false,Likely same person across compatible source systems.,2026.07.19.3
BISCUIT_RELIEF,PUPPY,Z-020,PR-PRIYA-01,PR-PRIYA-02,PERSON,HIGH,,"[""normalized_name"",""email_or_phone""]","[""source_format""]",[],CURATED_APPROXIMATION,ZINGG_ENTITY_RESOLUTION,false,Likely same person across compatible source systems.,2026.07.19.3
BISCUIT_RELIEF,PUPPY,Z-021,PR-COLIN-01,PR-COLIN-02,PERSON,HIGH,,"[""normalized_name"",""email_or_phone""]","[""source_format""]",[],CURATED_APPROXIMATION,ZINGG_ENTITY_RESOLUTION,false,Likely same person across compatible source systems.,2026.07.19.3
BISCUIT_RELIEF,PUPPY,Z-022,OR-GBRF-01,OR-GBRF-02,ORGANIZATION,HIGH,,"[""name_tokens"",""domain_or_phone""]","[""legal_suffix""]",[],CURATED_APPROXIMATION,ZINGG_ENTITY_RESOLUTION,false,Likely same organization across source records.,2026.07.19.3
BISCUIT_RELIEF,PUPPY,Z-023,OR-GBRF-01,OR-GBRF-03,ORGANIZATION,HIGH,,"[""name_tokens"",""domain_or_phone""]","[""legal_suffix""]",[],CURATED_APPROXIMATION,ZINGG_ENTITY_RESOLUTION,false,Likely same organization across source records.,2026.07.19.3
BISCUIT_RELIEF,PUPPY,Z-024,OR-GBRF-01,OR-GBRF-04,ORGANIZATION,HIGH,,"[""name_tokens"",""domain_or_phone""]","[""legal_suffix""]",[],CURATED_APPROXIMATION,ZINGG_ENTITY_RESOLUTION,false,Likely same organization across source records.,2026.07.19.3
